-20783         -0.008
-19883         -0.007
-18983         -0.005
-18083         -0.001
-17183         0.002
-16283         0.003
-15383         0.006
-14483         0.006
-13583         0.009
-12683         0.014
-11783         0.012
-10883         0.012
-9983          0.013
-9083          0.011
-8183          0.008
-7283          0.007
-6383          0.005
-6323          0.004
-6263          0.006
-6203          0.006
-6143          0.006
-6083          0.006
-6023          0.006
-5963          0.005
-5903          0.006
-5843          0.007
-5783          0.007
-5723          0.008
-5663          0.008
-5603          0.008
-5543          0.006
-5483          0.006
-5423          0.005
-5363          0.005
-5303          0.005
-5243          0.004
-5183          0.005
-5123          0.005
-5063          0.006
-5003          0.006
-4943          0.005
-4883          0.005
-4823          0.006
-4763          0.005
-4703          0.006
-4643          0.005
-4583          0.005
-4523          0.005
-4463          0.007
-4403          0.005
-4343          0.006
-4283          0.006
-4223          0.005
-4163          0.006
-4103          0.006
-4043          0.005
-3983          0.006
-3923          0.006
-3863          0.007
-3803          0.007
-3743          0.006
-3683          0.007
-3623          0.008
-3563          0.008
-3503          0.008
-3443          0.009
-3383          0.01
-3323          0.009
-3263          0.01
-3203          0.009
-3143          0.009
-3083          0.01
-3023          0.011
-2963          0.012
-2903          0.011
-2843          0.012
-2783          0.011
-2723          0.01
-2663          0.012
-2603          0.012
-2543          0.012
-2483          0.013
-2423          0.014
-2363          0.013
-2303          0.014
-2243          0.013
-2183          0.015
-2123          0.014
-2063          0.015
-2003          0.014
-1943          0.015
-1883          0.016
-1823          0.015
-1763          0.015
-1703          0.016
-1643          0.017
-1583          0.016
-1523          0.017
-1463          0.017
-1403          0.017
-1343          0.017
-1283          0.017
-1223          0.017
-1163          0.017
-1103          0.018
-1043          0.017
-983           0.019
-923           0.018
-863           0.018
-803           0.018
-743           0.018
-683           0.018
-623           0.018
-563           0.018
-503           0.017
-443           0.018
-383           0.018
-323           0.018
-263           0.019
-203           0.019
-143           0.019
-83            0.019
-23            0.019
37             0.02
97             0.027
112            0.003
127            0.028
142            0.056
157            0.075
172            0.069
187            -0.312
202            0.853
217            -0.931
232            0.407
247            -0.681
262            0.093
277            0.116
292            0.141
307            0.098
322            0.207
337            -0.257
397            -0.157
457            -0.132
517            -0.28
577            0.502
637            0.023
697            0.118
757            -0.05
817            0.045
877            0.024
937            0.045
997            0.002
1057           0.072
1117           0.024
1177           0.026
1237           0.04
1297           0.022
1357           0.026
1417           0.03
1477           0.014
1537           0.045
1597           0.129
1657           0.029
1717           0.253
1777           0.396
1837           1.066
1897           1.593
1957           1.888
2017           1.322
2077           0.116
2137           -0.271
2197           0.417
2257           0.899
2317           -0.109
2377           -0.917
2437           -0.298
2497           -0.04
2557           -0.583
2617           -0.365
2677           -0.143
2737           -0.647
2797           0.0
2857           -0.089
2917           -0.367
2977           0.036
3037           -0.167
3097           -0.139
3157           -0.129
3217           -0.235
3277           -0.005
3337           -0.27
3397           -0.029
3457           -0.128
3517           -0.091
3577           -0.056
3637           -0.06
3697           -0.006
3757           -0.013
3817           -0.017
3877           -0.034
3937           -0.041
3997           -0.067
4057           -0.013
4117           0.079
4177           0.113
4237           0.026
4297           -0.034
4357           0.057
4417           0.006
4477           -0.004
4537           0.061
4597           0.043
4657           -0.005
4717           0.068
4777           0.065
4837           0.015
4897           0.097
4957           0.098
5017           0.119
5077           0.081
5137           0.094
5197           0.073
5257           0.048
5317           0.033
5377           0.044
5437           0.005
5497           0.001
5557           -0.038
5617           -0.074
5677           -0.047
5737           -0.018
5797           -0.004
5857           0.025
5917           -0.019
5977           -0.027
6037           0.004
6097           -0.007
